age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
36,1,9,5,2,0,36,0
35,1,9,6,4,0,38,0
22,1,10,0,4,0,25,0
54,1,9,1,4,1,40,1
36,1,13,8,4,1,45,0
55,1,9,12,4,1,65,0
57,1,14,0,4,1,40,0
56,1,4,12,4,1,36,0
24,1,9,2,4,1,50,0
35,0,13,8,4,1,40,1
51,2,7,10,4,1,40,0
34,1,9,2,4,1,44,0
36,1,12,0,4,0,42,0
51,0,5,6,4,0,40,0
46,2,16,8,4,1,60,1
42,1,9,2,2,0,50,0
25,0,13,8,4,0,40,0
22,1,9,4,4,1,50,0
37,1,9,1,4,1,40,0
48,1,13,10,4,1,40,1
61,1,13,8,4,1,50,1
40,1,8,12,2,1,40,0
58,2,9,2,4,0,20,1
52,1,9,3,4,1,20,0
18,1,7,6,2,1,20,0
27,1,6,5,4,1,40,0
48,2,10,8,4,1,45,0
63,1,5,1,4,1,16,0
38,2,9,1,4,1,60,0
31,1,10,0,4,1,40,0
40,2,10,8,4,1,60,0
41,1,9,2,4,1,40,0
28,1,13,8,4,0,40,0
31,1,15,8,4,1,50,1
32,1,11,1,4,1,55,1
30,1,9,4,2,1,72,0
39,0,9,1,4,1,40,0
28,1,13,10,4,1,50,0
31,1,9,4,2,0,35,0
44,0,14,8,4,1,40,1
22,1,10,3,4,1,25,0
42,1,9,6,4,1,40,0
36,1,12,1,4,1,35,0
39,1,14,2,4,1,40,0
61,1,10,2,4,1,40,0
31,1,9,12,4,1,40,0
21,1,10,6,4,0,25,0
39,2,10,3,4,1,90,0
34,2,9,3,4,1,80,0
21,1,10,6,4,1,15,0
75,2,13,8,4,1,48,1
21,1,10,6,4,1,24,0
81,1,10,10,4,1,15,0
54,2,9,6,4,1,40,0
34,1,13,8,4,1,65,0
54,2,15,8,1,1,50,1
41,1,9,6,0,1,45,0
63,1,9,6,4,1,20,0
24,1,10,5,4,1,40,0
20,1,9,0,4,0,40,0
44,0,13,8,4,0,60,0
47,2,13,10,4,1,40,1
31,1,10,1,4,1,40,0
41,1,4,1,4,1,40,0
53,2,9,1,4,1,60,0
63,1,9,0,4,0,40,0
44,1,14,8,4,1,45,1
37,1,9,1,4,1,46,1
28,1,10,1,4,1,50,1
57,1,9,0,4,0,40,0
22,1,10,3,4,1,10,0
33,0,13,0,4,1,45,1
30,1,10,0,4,0,55,0
20,1,9,1,4,1,40,0
28,1,13,0,4,0,45,0
54,1,7,7,2,0,10,0
20,1,9,4,4,1,35,0
34,1,9,2,4,1,40,0
21,1,10,0,4,1,40,0
29,0,10,6,4,0,40,0
51,1,10,2,4,0,40,0
39,1,9,5,2,0,70,0
19,1,10,0,2,0,38,0
22,0,9,3,4,1,40,0
59,0,10,0,4,0,38,0
18,1,7,10,4,1,13,0
22,1,9,6,4,1,20,0
42,0,10,1,4,1,40,1
39,1,12,1,4,1,40,0
31,1,13,10,4,1,40,1
28,1,7,1,4,0,40,0
22,1,13,2,4,0,7,0
67,1,14,6,4,0,40,0
17,1,7,10,4,0,25,0
47,0,12,0,4,1,40,1
23,1,13,0,4,0,5,0
20,1,9,6,4,0,40,0
22,1,9,10,4,0,40,0
47,0,4,12,4,1,40,0
49,1,10,10,4,0,40,1
35,0,10,2,2,0,40,0
52,0,10,2,4,0,40,0
29,1,9,10,4,0,40,0
73,2,6,10,4,0,40,0
38,2,9,8,4,1,50,1
59,2,9,2,4,1,52,1
35,1,10,1,4,1,35,0
18,1,10,10,4,0,15,0
24,1,9,0,2,0,40,0
33,0,13,8,4,1,50,0
40,1,10,2,2,0,55,0
55,1,9,0,4,0,40,0
44,1,9,8,4,1,40,0
40,1,13,8,4,0,60,0
22,1,9,4,4,1,40,0
55,1,10,2,4,0,40,1
45,1,9,11,4,0,26,0
47,0,13,8,4,0,50,1
56,1,9,1,4,1,40,0
44,1,9,5,2,1,40,0
32,0,10,0,4,1,38,0
17,1,6,6,4,1,20,0
44,1,10,2,4,1,50,0
32,2,12,10,4,1,80,0
35,1,13,10,4,1,60,1
27,1,9,6,4,1,40,0
32,1,9,8,4,1,50,0
68,1,7,12,4,1,70,0
20,1,10,6,4,0,20,0
33,1,10,0,2,0,40,0
24,1,5,4,4,1,12,0
48,1,9,1,4,1,45,0
45,1,14,8,4,0,50,0
48,1,10,0,4,0,40,0
28,1,14,8,4,1,45,1
39,0,14,8,4,0,40,0
23,1,10,6,4,1,30,0
23,0,8,2,4,1,40,0
36,1,10,0,4,0,40,0
25,1,13,8,4,0,40,0
52,1,9,6,4,1,40,0
35,2,9,1,4,1,40,0
41,1,9,2,4,1,40,0
45,1,13,10,4,0,42,1
37,0,14,8,4,1,40,1
58,1,11,8,4,0,40,0
67,2,9,0,4,0,2,0
48,1,9,8,4,0,8,0
63,1,9,1,4,1,48,0
24,0,10,9,4,1,72,1
43,1,10,1,4,1,40,1
36,1,9,12,4,1,60,0
32,1,9,12,4,1,72,0
36,1,10,1,1,1,40,0
43,1,10,0,4,0,50,0
27,1,9,0,2,0,40,0
17,1,7,6,4,1,12,0
45,1,13,10,4,0,46,0
41,2,9,1,4,1,40,0
41,2,9,2,4,1,38,0
48,0,12,0,2,0,40,0
26,1,10,6,4,0,24,0
54,1,1,3,4,1,60,0
22,1,10,10,4,0,48,0
19,1,9,12,4,1,35,0
47,1,4,4,2,1,40,0
32,1,9,6,4,0,20,0
46,1,13,2,4,1,60,1
30,1,13,11,4,0,40,1
35,1,14,2,1,1,40,0
52,1,11,11,4,1,40,0
73,2,8,3,4,1,18,0
17,1,6,6,4,1,10,0
32,1,13,8,4,0,32,0
43,0,14,8,4,1,40,1
26,1,9,5,3,0,40,0
41,0,14,2,4,1,40,1
49,1,12,10,4,1,60,1
52,0,10,9,4,1,40,0
35,1,9,0,4,0,32,0
57,1,7,6,4,1,52,0
35,1,11,8,4,0,44,0
33,1,13,8,4,1,40,0
56,1,4,12,4,1,40,0
42,1,13,10,4,1,60,0
17,1,10,0,4,1,20,0
49,1,9,0,4,0,35,0
39,1,15,8,4,1,45,1
34,2,10,0,4,0,50,0
37,2,10,8,2,1,40,0
22,1,8,6,4,1,35,0
27,1,11,1,4,1,40,0
21,1,10,10,4,0,25,0
44,1,13,0,4,1,40,1
53,2,6,12,4,1,99,0
26,1,7,1,4,1,40,0
48,1,13,2,4,1,45,1
39,1,13,2,4,1,70,0
34,1,9,6,0,0,32,0
54,0,13,2,4,1,38,0
36,1,9,12,4,1,50,1
60,1,9,8,4,1,40,0
50,1,9,9,4,1,40,1
48,0,13,8,4,1,45,0
35,1,10,0,4,0,40,0
40,2,12,8,4,0,50,0
30,1,13,2,4,1,70,0
65,2,10,5,4,1,40,1
31,1,9,1,4,1,60,0
46,0,12,0,4,1,40,0
62,2,11,2,4,1,50,0
38,1,13,2,4,0,40,0
24,1,13,6,4,0,30,0
24,1,10,10,1,0,50,0
27,1,13,8,4,0,48,0
43,0,12,6,4,0,30,0
48,1,9,4,1,0,40,0
41,1,9,1,2,1,40,0
30,1,10,11,2,0,45,0
38,1,13,10,4,1,40,1
45,1,15,8,4,1,40,1
45,1,13,8,4,1,40,0
55,1,10,0,4,0,38,0
46,2,4,2,4,1,75,0
24,1,13,8,1,1,40,0
31,0,10,0,0,0,25,0
35,1,9,1,4,1,35,0
37,0,10,0,4,0,40,0
29,1,10,8,4,1,45,0
56,1,13,2,4,1,50,1
25,1,13,2,4,1,60,0
33,1,6,5,4,1,40,0
44,1,9,10,4,0,40,0
21,1,9,1,4,1,40,0
21,1,9,0,4,1,40,0
46,0,14,2,4,1,40,1
44,2,10,2,4,1,50,1
63,1,13,2,4,0,40,0
44,1,9,0,4,0,30,0
31,1,10,1,4,1,45,0
26,1,10,2,4,1,42,0
37,2,9,12,4,1,50,0
33,1,13,1,4,1,45,0
38,1,13,2,4,1,40,0
26,1,11,10,4,0,35,0
46,2,11,2,1,0,63,0
24,1,9,6,4,0,35,0
47,0,14,8,4,1,35,1
27,1,10,11,4,0,30,0
46,1,10,1,4,1,40,0
47,0,12,0,2,1,40,1
47,1,9,0,4,1,40,0
69,1,9,5,4,1,40,0
32,1,9,10,4,1,40,1
51,1,9,12,2,1,40,0
36,1,9,10,4,1,40,1
50,0,14,8,4,0,40,0
29,1,16,8,1,1,60,0
32,1,15,8,4,1,40,0
27,1,6,12,0,1,75,0
60,1,4,0,4,0,35,0
31,1,9,6,4,1,40,0
46,1,12,1,4,1,40,0
40,0,9,0,4,0,40,0
39,1,10,1,2,1,52,1
69,2,4,10,4,1,55,0
54,2,13,2,4,1,40,1
56,1,9,0,4,0,40,0
47,0,10,0,4,0,40,0
25,1,12,11,4,0,45,0
34,2,9,12,4,1,60,0
24,2,4,3,4,1,50,0
63,1,10,1,4,1,45,0
29,0,14,8,4,1,50,0
64,1,10,0,4,1,40,0
44,1,13,8,4,1,40,0
26,1,9,1,4,1,60,0
36,1,6,6,4,0,40,0
55,0,13,0,4,1,38,1
37,1,9,4,4,0,40,1
37,1,6,5,4,1,65,0
63,1,13,8,4,0,36,1
33,1,9,12,4,1,60,0
19,1,10,0,4,0,10,0
57,0,14,8,2,0,40,1
31,1,12,10,4,1,45,1
58,0,9,2,4,1,40,1
25,1,10,10,4,1,40,0
40,1,9,0,4,0,40,0
18,1,7,6,4,1,20,0
26,1,9,0,4,1,40,0
29,1,16,8,4,1,50,1
45,0,13,8,2,1,40,0
35,0,10,0,4,0,38,0
32,1,10,5,4,1,45,0
61,2,9,6,4,0,40,0
26,0,13,8,4,1,15,0
56,1,9,1,4,1,40,1
22,1,10,0,1,0,39,0
49,1,13,5,2,1,48,0
40,1,9,6,4,0,12,0
37,1,9,2,4,1,40,0
28,1,13,10,4,1,60,1
27,1,9,5,4,1,40,0
34,2,11,10,4,0,40,0
49,1,5,4,4,1,45,0
41,1,10,1,1,1,40,0
28,1,13,0,4,1,21,0
38,1,10,2,4,1,55,1
47,0,12,9,4,1,40,0
28,0,9,9,4,1,40,0
44,0,14,8,4,1,50,1
41,0,13,8,4,1,40,0
50,1,15,8,4,1,36,1
73,2,9,1,4,1,24,0
21,1,10,6,2,1,40,0
38,1,9,0,4,0,40,0
47,1,10,11,4,0,40,0
52,1,10,12,4,1,60,1
24,1,13,10,4,1,45,0
44,1,13,2,4,1,40,1
27,1,4,5,4,1,40,0
61,2,10,10,2,1,60,1
58,1,13,10,4,1,40,1
51,1,13,10,4,0,43,1
49,1,10,10,4,0,55,0
23,1,10,0,2,1,20,0
19,1,11,0,2,0,40,0
21,1,9,3,4,1,53,0
56,1,7,10,4,0,40,0
35,1,8,1,4,1,40,0
37,0,10,11,0,0,20,0
41,1,16,10,4,0,50,1
30,1,7,10,4,1,40,0
35,1,16,11,4,0,20,0
47,1,10,1,4,1,40,0
59,2,6,2,4,0,50,1
55,1,7,5,4,1,32,0
31,1,6,0,2,0,40,0
30,1,14,0,4,1,40,1
24,1,13,2,4,1,48,0
49,2,10,1,4,1,40,0
23,1,4,1,4,1,25,0
50,1,9,0,4,0,35,0
38,1,13,0,2,1,40,0
20,2,10,8,1,0,20,0
49,2,10,1,4,1,50,1
45,1,9,6,1,0,50,0
46,0,13,8,1,1,50,1
19,1,9,6,4,0,30,0
31,0,13,2,4,0,40,0
38,1,9,6,4,0,40,0
56,2,14,1,4,1,50,1
24,1,13,2,4,1,40,0
58,0,9,2,4,1,50,0
28,1,9,6,4,1,40,0
22,1,9,6,4,1,40,0
46,1,9,12,4,1,40,0
30,1,1,3,4,1,40,0
56,1,13,0,4,1,45,1
32,1,9,5,1,1,40,0
56,1,9,12,4,1,44,1
50,1,10,2,4,1,40,0
30,1,13,0,4,0,40,0
24,1,9,5,4,1,40,0
42,0,11,8,0,0,40,0
31,2,9,1,4,1,40,1
18,1,7,10,3,0,20,0
46,1,6,6,4,0,25,0
31,1,13,10,4,0,65,1
38,0,13,8,4,0,40,1
44,0,14,8,4,1,40,1
55,2,13,2,4,1,50,1
19,1,9,6,4,1,20,0
45,1,14,2,4,0,40,1
50,2,10,1,4,1,70,0
53,1,5,6,4,1,40,0
41,2,13,10,4,1,65,1
45,1,10,6,2,0,40,0
21,1,6,0,4,0,39,0
37,1,13,11,4,0,40,1
42,0,9,0,2,0,40,0
37,2,9,11,4,1,30,0
46,1,13,5,4,1,40,0
45,2,11,3,4,1,60,0
32,1,10,11,4,0,20,0
30,1,15,8,4,1,50,0
37,1,9,5,4,0,56,0
32,1,10,10,4,1,40,1
43,1,13,8,4,1,40,1
46,1,14,8,4,0,50,0
33,1,14,2,4,0,40,0
48,1,9,0,4,0,40,0
34,1,9,10,4,0,40,0
34,0,10,9,4,1,50,1
33,1,9,3,4,1,40,0
36,1,13,2,4,0,60,0
23,1,9,10,4,1,55,0
39,1,9,2,4,1,40,0
22,1,12,10,4,0,25,0
19,1,9,3,4,1,20,0
47,1,9,10,4,1,45,1
46,1,11,12,4,1,50,0
47,1,14,10,4,0,6,0
47,2,16,8,4,1,35,1
52,0,10,12,4,0,40,0
38,2,5,1,4,1,40,0
58,1,9,10,4,1,40,1
32,1,3,6,4,1,40,0
54,2,11,11,4,0,10,0
20,1,10,0,4,1,25,0
25,1,12,10,4,1,48,0
25,2,5,1,4,1,15,0
36,0,13,8,4,1,44,0
69,2,9,11,4,1,30,0
28,1,13,8,4,0,45,1
20,1,10,0,4,0,20,0
21,1,4,3,4,1,40,0
37,1,13,11,4,1,40,1
21,1,9,5,4,1,32,0
39,1,9,6,2,0,40,0
34,1,11,6,4,1,40,1
33,0,9,1,4,1,40,0
47,1,9,12,4,1,50,1
29,1,11,0,4,0,40,0
48,1,9,11,4,1,89,0
42,2,16,8,4,1,60,1
29,1,7,5,4,0,40,0
34,1,9,4,4,1,40,0
20,1,10,6,4,1,25,0
41,1,14,8,4,1,40,1
45,1,10,2,4,1,50,0
23,1,9,4,4,1,44,0
19,1,10,0,4,0,38,0
24,1,10,1,4,1,40,0
20,1,10,10,4,1,30,0
32,1,9,1,4,1,40,0
52,1,14,8,4,1,50,1
36,1,9,10,4,1,60,1
18,1,6,5,4,1,30,0
27,1,9,10,4,0,40,0
26,1,10,10,4,1,60,0
52,1,12,8,4,0,32,0
24,1,10,1,0,1,40,0
42,0,9,0,2,1,40,0
39,1,15,8,4,0,60,1
20,0,10,0,4,0,10,0
39,1,9,4,4,1,40,0
35,1,9,5,2,0,48,0
54,1,13,6,4,1,40,0
24,1,13,2,4,1,40,0
24,1,13,8,4,0,8,0
20,1,10,0,2,0,15,0
28,1,13,8,4,0,35,0
36,2,9,1,4,1,47,0
44,2,9,12,4,1,60,0
38,1,10,5,4,1,55,1
22,1,9,0,4,0,60,0
56,1,9,5,4,1,40,0
24,1,13,8,4,1,45,0
24,2,10,6,4,0,75,0
22,1,12,0,4,0,40,0
21,1,10,2,4,0,30,0
42,1,13,2,4,1,40,1
41,0,14,8,4,0,55,0
19,1,9,6,4,0,20,0
67,2,10,3,4,1,44,0
20,1,10,10,4,0,30,0
32,1,9,1,3,1,40,0
46,1,9,5,2,0,40,0
52,1,9,10,4,0,36,0
44,1,13,8,2,1,40,0
37,0,13,8,4,1,40,1
27,2,10,3,4,1,50,0
35,1,9,5,2,0,35,0
30,1,9,0,4,0,45,0
64,0,9,1,4,1,40,0
48,1,9,0,4,0,37,1
35,1,4,11,4,0,40,0
28,2,13,11,4,1,45,0
63,2,13,8,1,1,32,1
40,2,15,8,4,1,55,1
33,1,10,10,4,1,40,0
40,1,10,1,4,1,50,1
25,1,4,10,4,1,45,0
45,2,13,2,4,1,38,1
30,1,10,5,4,1,40,1
53,1,10,0,2,0,40,0
63,1,9,0,1,1,40,0
27,0,10,9,4,1,60,0
31,1,7,1,4,1,40,0
33,1,9,12,4,1,60,0
39,0,13,9,4,1,40,1
42,2,10,1,4,1,45,1
19,1,9,6,2,1,30,0
31,1,13,8,4,1,40,0
53,1,9,1,4,1,40,0
47,2,10,8,4,1,20,0
27,1,16,0,4,0,40,0
22,1,9,11,4,0,40,0
29,1,9,10,4,0,40,1
52,1,9,10,4,0,40,0
32,1,11,1,4,1,46,0
23,1,9,10,4,1,40,0
27,1,10,0,4,1,20,0
53,1,9,5,2,0,40,0
18,1,9,4,4,1,20,0
41,1,13,10,4,0,30,0
27,1,9,5,4,0,40,0
30,1,10,10,4,1,40,0
41,1,9,11,4,0,40,0
21,1,10,0,4,0,30,0
58,0,9,6,2,0,40,0
45,0,13,9,4,0,40,0
40,1,6,12,4,1,40,0
21,1,10,0,4,0,40,0
29,1,13,8,3,0,40,0
50,1,11,6,2,0,40,0
26,1,9,1,4,1,40,0
23,1,9,4,4,0,40,0
27,1,13,11,4,1,40,0
36,0,13,0,2,0,40,0
22,0,9,0,4,1,40,0
37,0,10,6,4,1,40,0
54,1,13,12,4,1,40,0
36,1,9,3,4,1,50,0
44,1,11,2,2,1,40,0
38,1,10,9,2,1,40,1
49,1,10,1,4,0,40,0
18,1,7,4,4,1,12,0
26,1,13,10,4,1,48,0
48,1,13,0,4,1,45,1
32,1,7,5,4,0,40,0
35,0,9,11,4,1,40,0
40,1,9,0,4,0,45,0
40,2,9,1,4,1,40,0
42,0,15,8,1,1,72,1
30,1,9,10,4,1,40,0
19,1,10,10,4,0,20,0
36,1,12,10,4,1,60,1
31,1,9,10,4,0,40,0
50,0,12,2,4,1,60,0
38,1,9,1,2,1,40,0
35,1,10,8,4,1,50,1
45,1,13,8,4,1,40,1
29,1,6,10,4,0,40,0
41,1,10,1,4,1,46,1
33,1,15,8,4,0,50,1
49,1,10,6,4,0,60,0
28,1,10,2,4,1,40,1
49,0,13,9,2,1,40,1
27,1,9,5,4,0,40,0
47,2,9,2,4,1,32,0
42,0,16,2,4,0,40,1
30,1,9,2,4,1,60,0
37,0,9,1,4,1,40,0
37,1,16,8,4,0,35,0
51,1,9,10,2,0,38,0
27,0,9,6,4,1,40,0
53,1,9,10,4,0,40,0
45,1,9,1,4,1,40,0
37,2,13,8,4,1,45,0
40,0,13,8,4,0,40,0
54,0,14,8,1,1,40,1
47,2,9,2,4,1,42,1
35,1,9,6,4,1,40,1
33,1,9,5,4,1,40,0
28,0,10,0,2,1,40,0
39,0,13,2,4,0,55,1
33,1,13,10,4,1,40,0
34,1,7,6,4,0,40,0
53,1,9,12,4,1,40,1
21,1,12,0,4,1,35,0
31,0,16,2,4,1,55,1
63,1,9,8,4,1,45,0
21,2,10,6,4,1,30,0
59,1,9,1,4,1,40,1
50,1,2,8,2,0,40,0
19,1,9,12,4,1,30,0
31,1,13,11,4,1,45,0
23,1,13,8,4,0,40,0
45,1,11,2,4,0,40,1
35,0,13,8,4,1,40,0
32,1,13,1,4,1,40,0
20,1,4,5,4,0,60,0
38,1,9,2,4,1,40,1
49,1,9,6,1,0,8,0
64,1,9,5,4,0,40,0
60,0,7,12,4,1,20,0
25,1,13,8,4,0,50,0
21,1,9,1,4,1,35,0
26,1,9,7,4,0,15,0
23,1,10,0,4,1,20,0
67,2,14,10,4,1,48,1
24,1,9,10,4,0,30,0
46,1,2,5,4,0,40,0
38,0,16,8,1,1,40,0
20,1,4,5,4,1,40,0
26,1,13,8,4,1,48,0
58,1,9,5,4,1,40,0
31,0,10,6,1,1,40,0
37,0,12,9,2,1,38,0
53,0,16,8,4,1,40,1
45,1,4,5,2,0,35,0
33,1,9,0,4,0,50,0
33,0,14,9,2,1,40,0
35,1,9,4,4,1,25,0
60,2,9,2,2,1,40,0
21,1,10,10,4,0,20,0
38,1,6,1,2,1,45,0
40,1,11,1,4,0,40,0
40,1,10,10,4,0,40,1
44,2,15,8,4,1,70,1
27,1,10,2,4,1,60,0
34,2,10,1,4,1,55,1
49,0,10,9,4,1,40,0
37,1,10,1,4,1,50,1
52,1,6,12,4,1,30,1
46,1,10,5,2,1,40,0
20,1,10,5,1,0,40,0
43,1,9,1,4,1,40,0
46,0,13,0,4,0,40,1
25,0,10,6,4,0,15,0
48,1,13,0,4,1,40,0
36,0,10,9,4,1,55,0
37,1,9,1,4,1,40,1
42,1,14,8,4,1,50,1
60,1,12,0,4,1,24,0
37,2,10,12,4,1,55,1
44,0,12,11,2,1,40,0
32,1,6,1,4,1,40,0
29,1,13,0,4,0,40,0
42,0,14,8,4,1,35,1
17,1,7,4,4,1,12,0
41,1,8,6,4,0,10,0
34,1,10,2,4,0,40,1
56,1,6,6,4,0,32,0
28,1,10,0,4,1,40,0
28,2,7,10,4,1,40,0
19,1,4,12,4,1,25,0
49,0,10,11,4,1,40,1
36,2,10,6,4,0,50,0
25,1,10,12,4,1,35,0
42,1,13,8,4,1,40,0
47,2,15,8,4,1,50,1
26,1,10,9,4,1,40,0
35,1,10,2,4,1,58,0
37,1,9,1,4,1,45,0
39,0,9,9,0,1,48,0
42,1,9,2,4,1,35,1
41,1,10,6,4,0,36,1
23,1,10,6,4,0,24,0
31,0,9,11,4,1,40,0
36,0,10,9,4,1,57,1
20,1,10,8,4,0,25,0
36,1,10,5,4,1,45,0
50,1,9,5,4,1,50,1
37,1,9,5,4,1,40,0
25,1,13,3,4,1,50,1
39,1,10,6,4,0,60,0
32,1,9,3,4,0,40,0
59,1,10,0,4,0,35,0
29,1,13,1,4,1,45,0
50,1,9,12,2,1,40,0
42,1,11,10,4,1,37,0
32,1,10,8,4,1,40,0
48,1,12,10,4,1,40,1
20,1,9,1,4,1,35,0
50,2,6,1,4,1,45,0
18,1,10,1,4,1,30,0
60,1,14,8,4,1,50,0
60,1,10,8,4,1,40,0
42,0,14,8,4,1,22,0
49,1,9,6,4,0,35,0
35,2,10,10,4,0,40,0
30,2,12,10,4,1,60,0
59,1,10,2,4,1,40,1
24,2,9,6,2,1,50,1
55,1,12,0,4,0,40,0
19,1,9,0,4,0,20,0
39,1,9,1,4,1,40,0
48,1,10,2,4,0,40,0
44,1,13,8,4,1,40,1
21,1,10,4,4,1,30,0
23,1,13,11,2,1,40,0
22,1,10,6,4,1,30,0
55,2,14,8,4,1,55,1
19,1,10,10,4,0,40,0
23,1,10,4,4,1,25,0
46,1,9,12,4,1,44,1
23,1,13,0,4,0,23,0
47,2,14,2,4,1,50,1
23,1,10,10,4,0,15,0
42,1,10,6,4,1,40,1
22,0,13,0,4,0,10,0
18,1,9,0,4,1,20,0
37,1,13,2,4,1,50,1
34,1,5,1,4,1,50,0
30,1,12,6,4,0,40,0
62,2,10,3,4,0,50,0
51,1,10,4,4,1,40,0
34,1,9,6,2,1,30,0
28,2,14,8,4,1,40,0
56,1,6,4,4,1,40,0
46,1,9,11,4,0,30,0
46,1,10,11,4,1,45,1
23,0,10,0,4,0,40,0
33,1,13,0,2,0,30,0
27,1,9,6,1,1,40,0
21,1,10,0,2,0,20,0
36,1,3,5,4,1,40,1
37,0,13,8,4,0,36,0
39,0,7,6,4,1,40,0
36,1,9,12,4,1,60,1
24,1,12,1,4,1,40,0
26,1,12,2,2,0,40,0
37,1,9,10,4,0,60,0
34,1,9,1,4,1,50,0
33,1,9,2,4,0,40,0
33,2,9,9,4,1,30,0
20,1,9,10,4,0,8,0
26,1,10,0,4,0,38,0
47,1,9,0,4,0,20,1
17,1,7,10,4,0,20,0
53,1,11,2,4,1,40,0
31,1,10,10,4,0,35,0
34,1,7,5,4,1,40,0
23,1,3,6,4,1,40,0
39,1,13,1,4,1,45,1
21,1,10,0,4,0,20,0
40,1,9,0,2,0,35,0
54,0,14,0,4,1,40,1
32,0,13,8,1,1,40,0
29,0,9,6,4,0,40,0
27,0,13,9,4,1,45,1
54,1,10,2,4,1,40,1
23,1,9,7,4,0,40,0
38,1,14,2,4,1,48,1
54,1,9,6,4,0,35,0
21,1,10,8,1,1,40,0
40,1,11,8,4,1,42,0
19,1,6,6,4,0,40,0
35,1,13,0,2,0,40,0
39,1,10,0,4,0,45,0
38,1,9,6,4,1,40,0
41,1,8,4,4,1,40,1
26,1,10,0,4,0,40,0
35,1,9,6,4,0,45,0
70,2,10,1,4,1,25,0
45,1,6,10,4,1,40,0
83,1,9,9,4,1,55,0
59,1,9,6,4,0,40,0
18,1,5,6,2,1,15,0
31,1,9,0,4,1,40,0
43,1,14,8,4,0,45,1
24,0,13,8,4,0,40,0
33,1,11,5,4,1,50,0
48,0,14,8,4,0,52,0
27,1,13,2,4,1,40,0
41,1,9,1,4,1,40,0
25,1,9,6,4,0,25,0
53,1,9,12,4,1,40,1
66,2,15,8,4,1,50,0
31,1,10,1,4,1,40,1
30,0,13,0,4,1,40,0
22,1,9,12,4,1,40,0
47,2,13,10,4,1,60,1
74,1,9,2,4,1,40,1
37,1,10,0,2,1,70,1
35,2,10,3,4,1,60,0
51,2,13,2,4,1,70,0
40,1,10,6,4,0,40,0
51,0,16,8,4,1,40,1
26,1,6,4,4,0,40,0
53,1,12,0,2,0,40,0
32,1,9,1,4,1,40,0
29,2,10,1,1,1,40,0
42,1,9,0,4,1,40,0
22,1,10,12,4,1,32,0
33,1,9,0,4,0,40,0
21,1,9,12,2,1,20,0
46,0,13,8,4,1,45,1
25,1,7,4,4,1,40,0
29,1,3,6,4,1,40,0
29,0,13,8,4,1,48,0
33,1,16,10,4,1,60,1
50,1,12,1,4,1,40,0
22,1,9,0,0,0,40,0
40,1,9,1,4,1,40,0
28,1,9,5,0,1,45,0
54,1,9,0,4,1,40,0
29,1,9,1,4,1,40,0
49,1,9,5,2,0,40,0
46,1,7,6,4,0,27,0
71,2,6,1,4,1,8,0
27,1,10,3,4,1,80,0
56,1,9,0,4,0,40,0
64,1,9,11,1,1,60,1
23,1,10,2,4,0,25,0
36,1,13,8,4,1,40,1
39,0,14,8,4,1,45,1
26,1,9,2,4,1,40,0
31,0,12,11,4,1,40,0
36,1,13,0,4,0,40,0
43,1,9,1,4,1,40,1
25,1,10,0,4,0,50,0
27,1,9,5,4,1,40,0
24,1,8,10,4,1,40,0
50,2,12,9,4,1,20,0
30,1,9,1,4,1,40,0
24,1,7,4,4,1,40,0
41,0,14,8,4,0,36,1
29,1,10,2,4,1,45,0
31,1,10,2,4,1,40,0
54,1,10,2,4,0,40,0
20,1,7,10,4,0,50,0
37,1,9,6,4,1,40,0
28,0,9,6,2,1,30,0
39,1,9,0,4,0,40,1
46,0,10,2,4,0,40,0
35,1,13,2,4,0,42,0
36,2,10,10,4,1,20,1
44,1,14,2,4,1,40,1
34,2,13,2,4,1,50,0
28,2,9,10,4,1,50,1
38,2,15,8,4,1,45,1
35,1,13,10,4,1,52,1
61,1,9,0,4,0,40,0
45,1,10,10,4,0,40,0
36,1,9,12,4,1,40,0
34,1,9,12,2,1,30,0
27,1,11,10,4,1,60,0
22,1,6,1,4,1,40,0
26,1,13,11,4,0,40,0
19,1,7,6,4,0,15,0
36,1,9,3,4,1,40,0
51,1,13,2,4,1,50,1
63,1,9,1,4,1,40,1
51,1,9,0,4,1,40,0
20,0,10,0,4,0,25,0
42,2,11,8,4,1,50,0
25,1,10,1,4,1,40,0
40,1,11,0,4,0,50,0
49,1,9,4,4,1,80,0
46,1,9,5,2,0,40,0
32,2,9,10,4,1,50,0
28,1,10,4,2,1,40,0
19,1,9,0,4,0,25,0
18,1,7,0,2,1,20,0
39,1,9,10,4,1,55,0
60,2,13,8,4,0,30,0
46,0,13,8,4,0,40,0
38,1,4,5,4,0,50,1
36,1,9,5,4,1,44,1
45,1,10,10,4,1,40,0
60,0,13,8,4,0,40,0
30,1,7,1,4,1,40,0
22,1,10,11,4,0,43,0
23,1,10,2,4,1,45,0
48,0,10,8,2,0,24,0
46,1,9,6,4,0,15,0
43,1,14,2,4,1,45,1
25,1,9,12,3,1,40,0
50,1,10,8,4,1,40,0
61,2,9,10,4,1,55,0
35,1,13,10,4,1,50,0
65,0,10,2,4,0,40,0
56,1,9,12,1,1,45,0
43,2,13,5,1,0,80,0
55,1,9,12,4,1,50,0
22,1,10,0,4,0,40,0
40,1,10,5,4,1,32,0
35,1,9,3,4,1,50,0
