,age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
11019,29,1,8,6,2,0,30,0
11020,23,1,6,3,4,0,40,0
11021,50,1,8,1,4,1,40,0
11022,44,1,12,2,2,1,40,1
11023,44,1,12,8,4,1,40,1
11024,32,1,8,11,4,0,36,0
11025,73,1,8,6,4,1,30,0
11026,24,1,13,8,4,0,40,0
11027,46,0,8,6,2,0,40,0
11028,61,2,9,10,4,1,36,1
11029,37,0,13,2,4,0,40,0
11030,29,1,10,1,4,1,40,1
11031,40,1,11,2,4,1,40,1
11032,17,1,6,5,3,1,12,0
11033,30,1,8,0,4,0,40,0
11034,19,1,8,6,4,0,40,0
11035,30,1,15,8,4,1,60,0
11036,47,1,8,0,4,0,35,0
11037,25,1,9,0,4,1,40,0
11038,41,1,12,8,4,0,40,0
11039,47,1,8,12,4,1,40,0
11040,27,0,11,0,2,0,40,0
11041,42,0,8,1,4,1,44,0
11042,49,1,8,6,4,0,20,0
11043,37,1,12,10,4,1,40,1
11044,19,0,9,0,4,1,15,0
11045,24,1,8,1,4,1,38,0
11046,34,0,14,8,4,1,40,1
11047,33,1,12,0,4,1,40,0
11048,44,2,9,2,4,0,40,0
11049,37,0,12,0,1,1,40,1
11050,45,1,8,1,4,1,40,0
11051,35,1,12,4,2,1,40,0
11052,58,2,8,10,4,1,50,0
11053,45,1,9,6,4,0,50,0
11054,54,1,9,1,4,1,40,1
11055,45,1,13,2,4,1,40,1
11056,69,1,9,2,4,1,50,1
11057,24,1,8,1,2,1,40,0
11058,36,1,8,1,1,1,40,0
11059,61,0,5,6,2,0,38,0
11060,57,2,12,2,4,1,60,1
11061,56,1,8,1,4,1,40,0
11062,35,1,13,8,4,1,45,1
11063,51,0,12,2,4,1,50,1
11064,50,1,6,5,4,0,40,0
11065,25,1,9,11,4,0,43,0
11066,46,1,13,2,1,1,50,1
11067,23,1,12,0,4,0,25,0
11068,44,1,8,12,4,1,40,0
11069,38,0,8,0,4,0,40,0
11070,25,1,9,11,3,0,40,0
11071,18,1,5,6,4,0,15,0
11072,40,1,8,4,4,1,60,0
11073,31,0,7,6,4,0,40,0
11074,33,1,8,3,4,1,45,0
11075,35,1,10,8,4,0,40,0
11076,55,0,13,2,4,1,45,1
11077,19,1,8,0,4,1,30,0
11078,31,1,9,1,4,1,40,0
11079,43,0,13,2,4,1,40,1
11080,49,0,13,2,2,1,47,1
11081,48,0,14,8,4,1,45,1
11082,27,1,8,5,4,0,34,0
11083,38,0,13,2,4,1,60,1
11084,35,1,8,0,4,0,35,1
11085,29,1,8,5,3,1,40,0
11086,27,1,12,10,4,1,2,0
11087,31,1,4,1,4,1,43,0
11088,26,1,12,8,4,1,40,0
11089,53,2,8,10,4,1,35,0
11090,23,1,8,0,4,0,30,0
11091,32,0,8,5,2,1,46,0
11092,36,1,12,10,4,0,40,0
11093,22,1,8,3,4,1,50,0
11094,62,1,9,0,4,0,40,0
11095,41,1,8,1,4,1,44,1
11096,59,2,12,2,4,1,50,1
11097,43,1,8,0,4,0,40,1
11098,34,2,8,2,4,1,40,1
11099,27,1,9,0,4,0,40,0
11100,35,1,9,8,0,1,60,0
11101,41,0,8,12,4,1,60,0
11102,42,1,12,8,4,1,32,0
11103,24,1,9,1,4,1,48,0
11104,35,1,8,12,2,1,72,0
11105,40,0,9,0,4,0,40,1
11106,46,1,3,8,4,0,45,0
11107,45,1,9,1,4,1,40,1
11108,33,1,8,1,4,1,40,0
11109,68,1,8,6,4,0,7,0
11110,33,1,12,2,2,0,45,0
11111,23,1,9,6,4,1,20,0
11112,42,2,12,3,4,1,60,1
11113,30,1,9,10,4,1,45,1
11114,35,0,9,0,2,0,40,0
11115,40,1,8,0,4,0,50,0
11116,36,0,13,8,4,1,30,0
11117,46,2,4,0,4,0,50,0
11118,49,0,8,12,4,1,40,0
11119,41,1,8,2,4,1,60,0
11120,26,1,13,2,4,1,38,0
11121,37,1,8,6,2,0,20,0
11122,50,0,9,9,4,1,40,1
11123,20,1,9,6,4,1,20,0
11124,59,0,15,8,4,1,45,1
11125,30,1,9,10,4,1,40,0
11126,23,1,8,1,4,1,45,0
11127,44,0,12,9,4,1,40,1
11128,28,1,12,0,4,1,40,0
11129,48,1,9,2,4,0,40,1
11130,34,1,8,4,4,0,40,0
11131,58,1,12,8,4,1,99,0
11132,33,0,9,9,4,1,40,0
11133,38,1,12,12,3,1,84,0
11134,49,0,12,2,4,1,40,1
11135,67,2,1,6,2,0,20,0
11136,23,1,5,5,4,0,40,0
11137,42,1,9,8,4,1,40,1
11138,54,1,8,0,4,0,40,0
11139,49,1,13,2,4,1,40,1
11140,35,1,13,2,4,1,60,1
11141,26,1,8,1,4,1,40,0
11142,31,1,8,2,4,1,40,0
11143,36,1,8,4,4,1,40,0
11144,25,1,5,5,4,1,40,0
11145,35,0,13,8,4,1,60,1
11146,40,0,13,8,4,1,40,0
11147,52,1,11,8,4,0,50,0
11148,42,0,12,8,4,1,40,1
11149,50,2,13,8,4,0,40,1
11150,52,1,9,11,2,1,40,1
11151,51,0,13,8,0,1,40,0
11152,19,1,9,4,4,1,40,0
11153,43,1,10,3,4,1,40,1
11154,57,1,7,12,4,1,40,1
11155,35,1,8,2,4,1,60,0
11156,30,1,12,10,4,0,30,0
11157,38,1,8,1,4,1,40,0
11158,45,0,9,0,4,0,40,0
11159,23,1,8,4,4,1,40,0
11160,22,1,9,6,4,0,40,0
11161,60,1,9,9,4,1,38,0
11162,45,1,12,8,4,0,48,1
11163,26,1,8,5,4,1,40,0
11164,49,0,5,6,4,1,40,0
11165,29,1,9,6,4,0,35,0
11166,47,1,9,11,4,1,40,1
11167,40,1,8,12,4,1,35,0
11168,34,1,8,0,4,0,35,0
11169,42,1,13,8,4,1,40,0
11170,33,1,1,1,4,1,35,0
11171,63,2,8,1,4,1,40,0
11172,53,1,8,1,4,1,40,0
11173,38,1,10,1,4,1,40,1
11174,44,1,9,10,4,1,45,1
11175,43,1,5,12,4,1,40,0
11176,26,1,13,2,4,1,32,0
11177,56,1,8,12,4,1,40,0
11178,39,1,10,0,2,0,40,0
11179,44,1,3,4,4,1,48,0
11180,34,1,8,0,4,1,48,1
11181,40,1,11,0,4,0,40,0
11182,38,0,9,6,2,1,40,0
11183,44,1,9,0,4,0,40,0
11184,34,0,9,9,4,1,72,0
11185,22,1,12,8,4,1,20,0
11186,58,2,9,10,4,0,20,1
11187,43,1,9,11,4,0,30,0
11188,23,1,8,1,4,1,40,0
11189,41,1,9,2,2,0,40,0
11190,44,1,9,6,4,1,35,0
11191,32,1,8,0,4,1,40,0
11192,38,0,11,9,4,1,56,1
11193,47,1,9,10,4,1,50,1
11194,24,1,8,6,4,0,30,0
11195,39,1,13,2,4,1,40,0
11196,32,1,7,9,4,1,54,0
11197,40,1,8,5,4,1,50,0
11198,34,1,8,6,4,0,45,0
11199,34,1,8,1,4,1,30,0
11200,57,1,13,8,4,1,45,1
11201,71,1,2,12,4,1,40,0
11202,45,0,13,8,4,1,50,1
11203,54,1,8,12,4,1,45,0
11204,26,1,10,10,4,0,54,0
11205,37,1,9,2,4,0,45,1
11206,28,2,9,3,4,1,55,0
11207,42,1,12,8,4,0,15,0
11208,45,1,8,1,4,1,40,0
11209,37,1,8,10,4,1,50,0
11210,57,1,8,10,4,1,50,0
11211,39,1,12,8,4,1,60,0
11212,45,0,9,0,1,0,40,1
11213,30,1,10,0,4,0,46,0
11214,27,1,8,1,4,1,40,1
11215,44,1,15,8,4,1,40,1
11216,44,0,15,8,4,1,40,1
11217,38,1,8,2,4,0,60,1
11218,19,1,8,3,4,1,40,0
11219,39,1,9,10,4,0,38,0
11220,55,2,5,12,4,1,40,0
11221,17,1,5,6,4,0,20,0
11222,43,1,9,0,4,0,40,0
11223,36,0,8,6,4,0,35,0
11224,45,1,12,3,4,1,60,0
11225,44,1,13,2,4,1,38,1
11226,26,1,9,12,4,1,52,1
11227,32,1,11,1,4,1,40,1
11228,21,1,8,6,4,0,40,0
11229,43,0,12,10,4,1,60,0
11230,34,1,8,1,4,1,40,0
11231,33,0,12,8,4,1,20,0
11232,40,2,8,10,4,1,51,0
11233,46,1,2,5,4,0,40,0
11234,54,0,8,2,4,0,40,0
11235,23,1,9,2,4,1,40,0
11236,58,2,8,2,4,1,45,0
11237,25,1,9,9,4,1,40,0
11238,50,0,13,8,4,1,50,1
11239,42,2,8,1,4,1,45,0
11240,25,1,8,6,4,0,38,0
11241,60,1,6,5,1,0,30,0
11242,43,0,8,0,4,0,40,0
11243,25,1,12,10,4,0,40,0
11244,31,1,8,1,4,0,45,0
11245,35,1,8,1,4,1,40,0
11246,48,1,9,5,4,1,40,0
11247,43,2,8,0,4,0,20,1
11248,27,1,8,2,4,0,40,0
11249,24,1,8,1,4,1,40,0
11250,44,2,8,2,4,1,70,1
11251,52,2,8,12,4,1,22,0
11252,49,1,9,0,4,0,40,1
11253,31,1,8,0,4,0,40,0
11254,59,1,6,3,4,1,40,0
11255,27,1,12,6,4,1,40,0
11256,38,2,13,8,4,1,40,1
11257,51,0,12,8,4,1,40,1
11258,24,1,8,1,4,1,40,0
11259,58,2,12,2,4,1,45,1
11260,46,1,9,0,4,0,40,0
11261,55,1,2,5,4,0,40,0
11262,76,1,8,0,4,0,8,0
11263,25,1,9,0,4,0,40,0
11264,51,1,9,5,4,1,40,1
11265,33,1,8,1,4,1,40,0
11266,46,1,8,12,4,1,40,0
11267,51,1,9,0,4,0,40,0
11268,42,0,10,8,2,0,40,0
11269,53,1,12,6,4,1,50,1
11270,33,0,13,8,4,0,35,1
11271,30,1,12,8,4,1,35,1
11272,41,0,9,1,4,1,40,0
11273,42,0,11,6,4,0,40,0
11274,34,1,8,12,1,1,40,1
11275,31,1,10,6,4,0,40,0
11276,46,1,9,8,4,1,50,1
11277,35,1,1,6,4,1,40,0
11278,40,1,8,6,4,1,40,0
11279,46,0,9,9,4,1,40,1
11280,43,0,13,8,4,0,40,1
11281,35,1,8,6,1,1,40,0
11282,23,1,12,0,4,0,20,0
11283,50,2,8,6,4,0,12,0
11284,43,1,8,5,2,1,40,0
11285,61,1,8,12,4,1,40,1
11286,29,1,14,8,4,1,50,0
11287,21,1,8,10,4,1,40,0
11288,36,0,12,8,4,1,50,0
11289,40,1,8,6,2,0,40,0
11290,23,1,12,8,4,1,40,0
11291,90,1,12,2,4,1,55,0
11292,24,1,12,2,4,1,40,0
11293,20,1,9,8,4,0,12,0
11294,40,0,13,2,4,1,60,1
11295,37,2,10,1,4,1,55,0
11296,31,1,8,1,4,0,40,0
11297,22,1,8,12,4,1,40,0
11298,25,1,9,2,4,1,40,0
11299,46,1,7,1,4,1,40,1
11300,47,0,13,8,4,1,60,1
11301,48,0,10,1,4,1,40,0
11302,28,1,4,5,4,0,40,0
11303,20,0,9,3,4,1,40,0
11304,51,1,9,4,4,0,40,0
11305,32,0,8,0,4,0,40,1
11306,55,1,5,6,4,1,40,0
11307,41,0,12,9,4,0,40,0
11308,46,1,13,8,4,0,35,1
11309,45,2,8,6,4,1,40,1
11310,65,0,8,1,4,1,40,0
11311,45,1,15,8,4,1,50,1
11312,22,1,9,0,4,0,40,0
11313,42,2,14,8,4,1,50,1
11314,37,1,12,2,4,1,40,1
11315,24,1,12,2,4,0,40,0
11316,67,1,9,6,2,0,41,0
11317,28,1,8,11,4,0,37,0
11318,56,1,5,6,4,1,35,1
11319,31,0,10,9,4,1,38,0
11320,33,1,9,2,4,0,40,0
11321,45,1,9,4,4,1,40,1
11322,53,1,12,8,4,1,40,1
11323,47,1,3,4,4,1,40,0
11324,40,1,8,10,4,0,30,0
11325,35,1,9,10,4,1,48,0
11326,65,2,3,3,4,1,40,0
11327,42,1,9,6,2,0,30,0
11328,23,0,12,8,4,0,15,0
11329,39,1,9,0,4,0,40,0
11330,39,1,8,1,4,1,30,0
11331,37,1,8,12,4,1,40,0
11332,25,1,10,0,4,0,40,0
11333,31,2,8,6,4,0,40,0
11334,39,1,8,2,4,1,45,0
11335,39,1,12,10,4,1,30,1
11336,25,1,12,0,2,1,35,0
11337,30,1,6,12,4,1,40,0
11338,37,1,4,5,2,0,48,0
11339,22,1,8,1,4,0,36,0
11340,46,0,13,2,4,1,40,1
11341,54,1,12,10,4,0,38,0
11342,33,1,11,1,4,1,45,0
11343,70,0,12,2,4,1,40,0
11344,36,1,9,0,4,1,45,0
11345,53,0,13,8,4,0,50,0
11346,55,0,8,0,4,0,40,0
11347,17,1,6,9,4,0,30,0
11348,36,1,9,4,4,1,40,0
11349,36,2,14,8,4,1,55,1
11350,40,0,8,3,2,1,40,0
11351,36,1,8,12,2,1,50,1
11352,28,1,8,12,4,1,55,0
11353,39,1,13,8,4,1,40,1
11354,49,1,2,5,4,1,45,0
11355,63,2,8,2,4,1,40,0
11356,61,1,9,4,4,1,20,0
11357,48,2,8,1,4,1,60,1
11358,55,1,8,5,4,1,40,0
11359,20,1,8,10,4,1,20,0
11360,49,1,8,6,1,1,40,0
11361,27,0,8,4,1,1,40,0
11362,37,1,5,6,4,0,33,0
11363,32,0,8,9,4,1,40,0
11364,33,2,15,8,4,1,60,0
11365,47,1,10,6,4,1,26,0
11366,34,1,8,5,2,1,40,0
11367,61,1,8,0,2,0,35,0
11368,25,1,8,1,2,1,40,0
11369,26,1,11,10,4,1,30,0
11370,18,1,8,10,4,0,30,0
11371,35,1,8,10,4,1,50,0
11372,36,1,8,0,2,0,40,0
11373,56,1,8,1,4,1,35,1
11374,40,0,10,1,4,1,40,0
11375,24,1,7,6,4,0,38,0
11376,66,1,8,10,4,0,40,1
11377,42,1,8,5,4,0,40,0
11378,28,1,8,12,4,1,20,0
11379,39,0,9,0,4,0,35,0
11380,65,2,10,3,4,1,25,0
11381,20,1,9,6,4,0,20,0
11382,52,1,8,5,4,1,40,1
11383,39,1,9,10,4,0,40,0
11384,18,1,8,5,4,0,30,0
11385,49,1,3,5,4,0,40,0
11386,21,1,9,8,4,1,48,0
11387,38,1,8,0,4,1,40,1
11388,55,1,8,1,4,1,40,0
11389,27,1,5,1,4,1,55,0
11390,34,1,8,0,4,0,40,0
11391,54,0,9,8,4,0,40,0
11392,38,1,8,0,4,0,40,0
11393,32,1,8,0,4,0,40,0
11394,33,0,9,11,4,1,12,0
11395,32,0,11,9,4,1,50,0
11396,34,1,13,2,4,1,50,0
11397,46,1,12,6,4,1,30,1
11398,48,1,13,2,4,1,40,1
11399,23,1,9,2,4,1,40,0
11400,48,0,3,4,4,1,40,0
11401,67,1,8,2,4,1,37,1
11402,36,1,14,8,4,1,60,1
11403,25,1,12,6,4,0,20,0
11404,43,1,9,1,4,1,38,0
11405,27,0,11,8,4,0,40,0
11406,56,1,1,5,4,1,40,0
11407,54,2,9,1,4,1,48,0
11408,39,1,8,10,4,1,46,1
11409,60,2,8,10,4,0,25,0
11410,27,1,9,0,4,0,40,0
11411,21,1,9,10,4,1,40,0
11412,24,1,9,8,4,0,40,0
11413,31,1,9,1,4,1,40,0
11414,22,1,5,1,4,1,15,0
11415,26,1,12,2,4,0,45,0
11416,45,2,8,1,4,1,48,0
11417,33,1,8,12,1,1,40,0
11418,29,1,4,5,2,0,40,0
11419,72,1,8,0,4,0,40,0
11420,35,2,8,1,4,1,60,1
11421,53,0,8,1,4,1,40,0
11422,40,1,9,2,4,0,40,0
11423,20,1,8,6,4,1,30,0
11424,69,1,8,0,4,0,12,0
11425,41,0,8,6,4,0,25,0
11426,45,1,13,0,4,1,45,1
11427,27,1,8,4,4,1,40,0
11428,46,2,14,8,4,1,60,1
11429,55,1,9,12,2,1,35,0
11430,31,1,9,2,2,1,40,1
11431,45,1,9,10,4,0,55,0
11432,64,1,8,2,4,1,5,0
11433,38,1,9,2,4,1,45,0
11434,17,1,5,6,4,1,40,0
11435,33,1,8,0,4,0,20,1
11436,22,1,7,6,2,0,50,0
11437,23,1,9,6,4,0,30,0
11438,25,1,8,1,4,1,40,0
11439,33,1,12,8,4,1,43,1
11440,37,1,8,6,4,0,35,0
11441,53,1,8,0,4,0,38,0
11442,28,0,9,9,4,1,40,0
11443,33,1,12,8,4,0,40,1
11444,41,1,8,0,4,1,40,0
11445,61,2,12,10,4,1,50,0
11446,25,1,9,6,4,0,25,0
11447,35,1,8,2,4,0,40,1
11448,64,0,10,2,4,1,40,1
11449,28,1,8,4,4,1,38,0
11450,39,2,9,8,4,1,12,1
11451,53,1,8,12,4,1,40,0
11452,28,1,8,0,4,0,40,0
11453,38,0,9,4,2,0,40,0
11454,25,0,12,8,4,1,35,0
11455,19,1,9,6,4,0,30,0
11456,20,1,11,0,4,0,30,0
11457,27,1,12,5,1,1,40,0
11458,55,0,8,8,4,0,40,1
11459,52,0,13,8,2,0,40,1
11460,30,1,8,0,4,0,40,0
11461,47,1,8,2,4,0,40,0
11462,22,1,5,1,4,1,30,0
11463,24,1,8,4,4,1,40,1
11464,26,1,12,10,4,0,40,0
11465,27,1,8,5,4,1,45,0
11466,57,1,4,5,4,1,40,0
11467,18,0,13,8,4,0,60,0
11468,30,1,12,8,4,1,45,0
11469,34,2,12,8,4,0,50,0
11470,40,1,9,0,4,1,60,1
11471,60,1,8,6,2,0,38,0
11472,25,1,7,1,4,1,40,1
11473,39,1,12,10,4,1,55,0
11474,48,1,8,0,4,0,40,1
11475,27,2,9,2,4,1,30,0
11476,33,2,8,1,4,1,65,1
11477,65,2,8,2,4,1,40,0
11478,52,1,8,1,4,1,40,1
11479,27,1,12,11,4,1,40,0
11480,32,1,9,1,4,1,40,0
11481,45,2,9,10,4,1,50,0
11482,27,1,12,2,4,1,45,0
11483,57,2,9,2,4,0,60,0
11484,44,1,9,10,4,1,55,1
11485,30,1,13,8,4,1,44,1
11486,26,1,9,0,4,0,40,0
11487,28,0,9,0,4,1,40,1
11488,61,1,8,12,4,1,40,1
11489,49,2,8,1,4,1,50,0
11490,33,1,13,8,4,1,40,1
11491,50,1,11,5,4,1,50,1
11492,53,2,3,11,4,1,99,0
11493,33,1,8,1,4,1,40,1
11494,22,1,9,0,4,1,10,0
11495,45,0,12,9,4,1,40,1
11496,47,2,8,1,4,1,40,1
11497,52,0,12,8,4,1,40,1
11498,57,1,8,0,4,0,36,0
11499,58,1,8,0,4,0,40,0
11500,50,0,13,8,0,0,50,1
11501,33,0,9,0,1,0,40,0
11502,34,2,6,1,4,1,40,0
11503,20,1,9,6,4,0,20,0
11504,37,0,13,9,4,1,50,1
11505,57,1,11,0,2,0,40,0
11506,57,2,8,10,4,1,48,0
11507,21,1,11,0,4,0,8,0
11508,40,1,9,10,4,1,40,0
11509,23,1,9,1,4,1,40,0
11510,54,1,8,0,4,1,20,0
11511,38,1,9,2,4,1,40,1
11512,32,1,9,2,4,1,60,1
11513,22,0,9,0,4,0,40,0
11514,27,1,8,0,4,0,42,0
11515,42,1,2,6,4,1,40,0
11516,36,1,8,0,4,0,47,0
11517,22,1,8,10,2,1,40,0
11518,40,0,4,5,2,1,40,0
11519,26,1,8,5,4,1,45,0
11520,46,0,8,12,2,1,40,0
11521,28,1,6,1,4,1,60,1
11522,46,0,12,2,4,1,45,0
11523,55,1,8,4,4,0,40,0
11524,76,1,9,0,4,0,20,0
11525,27,1,12,8,4,1,60,0
11526,50,1,8,12,4,1,40,1
11527,75,1,8,1,4,1,20,0
11528,42,0,13,2,4,1,40,1
11529,36,0,13,8,2,0,40,0
11530,51,1,8,9,4,1,40,0
11531,43,1,14,8,4,1,55,1
11532,44,1,12,12,4,1,40,0
11533,60,1,2,1,4,1,45,0
11534,47,0,12,8,4,1,45,1
11535,73,1,6,5,4,1,15,0
11536,27,1,8,4,2,1,40,0
11537,50,1,8,1,4,1,50,1
11538,35,1,3,1,4,1,40,0
11539,31,1,8,5,2,1,50,0
11540,45,1,12,1,4,1,40,1
11541,57,1,8,1,1,1,40,1
11542,34,1,8,1,4,1,40,0
11543,19,1,9,6,4,0,16,0
11544,25,1,8,4,2,1,40,0
11545,39,1,12,8,4,0,50,1
11546,28,1,8,1,4,1,40,1
11547,48,0,13,8,4,0,40,0
11548,38,1,8,1,4,1,44,0
11549,53,1,2,7,2,0,10,0
11550,19,1,8,4,4,1,40,0
11551,41,1,8,0,4,0,60,0
11552,23,1,11,10,2,0,36,0
11553,32,1,8,1,4,1,40,0
11554,35,1,9,5,0,1,40,0
11555,21,1,10,3,4,0,30,0
11556,24,1,12,11,4,1,40,0
11557,34,1,8,1,2,1,40,0
11558,29,0,12,8,4,0,25,1
11559,24,1,9,0,2,0,20,0
11560,55,1,8,0,4,0,40,0
11561,28,1,8,5,1,1,40,0
11562,46,0,8,1,4,1,40,0
11563,38,1,8,5,4,1,40,0
11564,29,1,9,0,2,0,40,0
11565,35,1,12,1,4,1,50,1
11566,29,1,8,4,2,1,40,0
11567,41,0,15,8,4,1,50,1
11568,40,2,8,1,4,1,32,0
11569,30,1,8,0,4,0,40,0
11570,72,1,6,6,2,0,35,0
11571,17,1,6,4,4,1,40,0
11572,46,2,8,9,4,1,70,0
11573,38,1,12,6,4,1,48,0
11574,36,1,12,8,4,0,45,0
11575,24,2,11,1,4,1,40,0
11576,28,1,8,6,4,0,35,0
11577,28,1,8,5,4,1,40,0
11578,42,0,9,9,3,1,40,1
11579,48,1,12,2,4,1,40,1
11580,37,2,8,1,4,1,40,0
11581,32,1,15,8,4,1,40,1
11582,55,1,9,1,2,1,40,1
11583,30,1,9,4,4,1,40,0
11584,68,1,3,5,4,0,10,0
11585,45,1,8,6,4,0,30,0
11586,26,1,8,4,4,0,40,0
11587,22,1,9,2,4,0,40,0
11588,22,1,9,1,4,1,40,0
11589,36,1,9,2,4,1,40,1
11590,52,1,3,5,2,0,40,0
11591,68,1,14,8,4,0,16,0
11592,26,0,12,8,2,0,40,1
11593,52,1,12,2,4,1,40,0
11594,46,2,8,3,4,1,50,0
11595,53,1,13,8,4,1,40,1
11596,17,1,6,10,4,0,8,0
11597,29,1,12,8,4,1,75,0
11598,41,1,9,10,4,1,50,1
11599,45,1,9,11,2,0,40,0
11600,57,1,9,2,4,0,50,1
11601,30,0,12,0,4,1,30,0
11602,46,1,8,10,4,1,45,1
11603,45,1,11,4,4,1,40,0
11604,40,1,11,10,4,1,52,0
11605,38,0,8,6,4,0,20,0
11606,22,1,9,2,4,0,40,0
11607,59,2,3,10,4,1,85,0
11608,36,1,9,1,4,1,40,0
11609,40,1,3,3,4,1,40,0
11610,18,1,5,10,2,0,40,0
11611,63,1,8,10,4,0,40,0
11612,29,1,13,8,4,0,80,0
11613,27,1,12,2,2,0,45,1
11614,47,0,15,8,4,1,50,1
11615,20,0,8,0,4,1,40,0
11616,48,1,11,1,4,1,45,0
11617,29,1,8,0,4,1,30,0
11618,22,1,8,11,4,0,40,0
11619,42,1,11,11,4,0,24,0
11620,36,1,10,1,4,1,40,0
11621,60,1,5,6,2,0,40,0
11622,41,0,8,2,2,0,40,0
11623,43,1,8,10,4,1,40,1
11624,33,1,12,8,4,1,38,1
11625,34,1,3,6,4,0,40,0
11626,32,1,8,12,4,0,35,0
11627,52,1,4,6,4,0,25,0
11628,27,1,11,10,4,1,40,0
11629,60,0,13,8,4,1,40,1
11630,41,2,12,0,4,0,40,1
11631,34,2,12,10,4,1,62,0
11632,30,1,8,2,4,1,40,1
11633,35,1,9,6,4,0,25,0
11634,39,0,12,2,2,0,40,0
11635,64,1,9,0,4,0,40,0
11636,17,2,6,3,4,1,20,0
11637,29,0,13,2,4,1,40,0
11638,37,0,10,9,4,1,40,1
11639,43,2,8,12,4,1,45,0
11640,30,2,8,8,4,1,25,0
11641,17,1,5,10,4,0,12,0
11642,29,1,8,1,4,1,40,0
11643,24,1,9,0,4,1,40,0
11644,27,2,12,10,4,1,50,0
11645,69,2,12,2,4,1,40,0
11646,30,1,8,0,4,1,40,0
11647,29,1,8,5,4,1,40,0
11648,61,1,3,12,2,1,40,0
11649,70,1,3,6,2,0,38,0
11650,32,1,12,11,4,1,40,1
11651,27,2,8,1,4,1,50,1
11652,27,1,12,6,4,0,40,0
11653,19,1,9,10,4,0,25,0
11654,44,0,13,8,2,1,60,1
11655,36,1,9,0,4,0,40,0
11656,45,1,13,2,4,1,50,1
11657,29,1,12,8,4,0,60,0
11658,34,0,12,9,4,1,54,1
11659,28,0,12,8,4,1,50,0
11660,34,1,2,4,4,1,40,0
11661,18,1,8,0,4,0,20,0
11662,39,1,9,3,4,0,45,0
11663,34,1,9,4,4,1,40,0
11664,35,0,13,0,4,0,41,0
11665,24,1,8,4,4,1,40,0
11666,41,1,12,10,4,1,70,0
11667,50,0,15,8,4,1,45,1
11668,68,1,9,2,4,1,30,0
11669,35,1,6,5,4,1,50,0
11670,47,1,10,4,4,1,40,0
11671,43,0,13,8,4,0,40,0
11672,35,1,8,3,4,1,40,0
11673,34,1,9,2,4,0,17,0
11674,26,1,8,1,4,1,40,0
11675,50,1,9,10,4,0,40,0
11676,22,1,8,1,4,0,40,0
11677,20,1,8,3,1,1,40,0
11678,52,2,8,1,1,1,40,0
11679,71,0,8,9,4,1,28,0
11680,55,1,8,0,4,0,40,0
11681,17,1,6,10,4,0,8,0
11682,36,1,9,8,4,0,40,0
11683,39,0,7,12,4,1,40,1
11684,27,1,12,6,1,1,40,0
11685,42,1,8,0,4,0,40,0
11686,22,1,8,10,4,1,40,0
11687,57,1,10,1,4,1,40,1
11688,34,1,9,1,2,1,28,0
11689,31,1,13,8,4,0,60,0
11690,24,1,12,10,4,1,40,0
11691,41,2,8,6,2,1,60,0
11692,30,1,9,8,4,0,40,0
11693,17,1,6,0,4,0,32,0
11694,26,2,8,10,4,0,20,0
11695,32,1,1,3,3,1,50,0
11696,55,1,5,2,4,1,45,0
11697,19,1,7,6,3,0,20,0
11698,28,1,13,8,4,0,50,0
11699,49,1,14,8,4,1,60,1
11700,23,1,12,2,4,1,40,0
11701,43,1,8,1,4,1,40,0
11702,40,1,9,1,4,1,40,0
11703,41,1,12,8,4,1,40,1
11704,23,1,9,1,4,1,40,0
11705,59,0,8,1,4,1,40,1
11706,20,1,8,4,4,1,35,0
11707,21,1,8,1,4,1,40,0
11708,44,2,9,2,4,1,50,0
11709,31,2,12,10,4,1,48,0
11710,50,2,12,1,4,1,45,0
11711,54,1,8,5,4,1,45,1
11712,28,1,8,12,4,1,50,0
11713,34,1,8,12,4,1,40,0
11714,46,1,13,2,4,1,40,1
11715,28,2,12,2,4,1,60,1
11716,23,1,8,0,2,1,40,0
11717,29,1,12,11,4,1,40,1
11718,35,1,8,1,4,1,40,0
11719,41,2,9,3,4,1,50,1
11720,35,2,13,2,4,1,55,1
11721,20,1,8,4,3,1,40,0
11722,42,1,13,8,4,0,16,0
11723,56,1,3,5,4,0,45,0
11724,31,1,12,10,4,1,45,0
11725,23,1,8,11,4,1,50,0
11726,60,1,8,4,4,1,40,0
11727,28,1,9,1,4,1,40,0
11728,32,1,9,12,4,1,60,1
11729,36,1,13,2,4,0,40,1
11730,44,2,12,2,4,1,60,0
11731,34,1,9,1,4,1,48,1
11732,27,1,8,10,1,1,40,0
11733,49,1,8,2,4,1,50,0
11734,48,1,8,6,2,0,40,0
11735,47,1,8,1,4,1,50,1
11736,34,1,12,2,4,1,65,1
11737,27,1,11,10,4,1,40,0
11738,31,0,12,5,4,1,40,0
11739,24,1,9,1,4,1,40,0
11740,24,1,8,4,4,1,30,0
11741,25,1,9,5,4,1,40,0
11742,36,1,10,10,4,0,40,0
11743,38,0,8,0,4,1,45,0
11744,57,1,2,12,4,1,40,0
11745,24,1,9,3,4,1,50,1
11746,41,0,8,11,4,1,40,0
11747,56,0,10,1,2,1,60,1
11748,19,1,8,0,4,0,40,0
11749,44,1,8,6,2,1,32,0
11750,34,1,10,1,4,0,40,0
11751,25,1,12,2,4,1,40,0
11752,27,0,8,11,4,1,40,0
11753,22,1,8,8,4,1,40,0
